movie_id,title,combined
796499,Army of Thieves,"a prequel, set before the events of army of the dead, which focuses on german safecracker ludwig dieter leading a group of aspiring thieves on a top secret heist during the early stages of the zombie apocalypse. matthiasschweighöfer nathalieemmanuel rubyo.fee matthiasschweighöfer action comedy crime"
520946,Wolf,a high-concept arthouse drama about a boy who believes he is a wolf. lily-rosedepp georgemackay paddyconsidine nathaliebiancheri drama mystery thriller
763149,Aftermath,"a young couple struggling to stay together, when they are offered an amazing deal on a home with a questionable past that would normally be beyond their means. in a final attempt to start fresh as a couple they take the deal. ashleygreene shawnashmore jasonliles peterwinther drama horror mystery"
766798,Madres paralelas,the story of two mothers who give birth the same day. penélopecruz rossydepalma aitanasánchez-gijón pedroalmodóvar drama
632617,C'mon C'mon,a radio journalist embarks on a cross-country trip with his young nephew. joaquinphoenix gabyhoffmann woodynorman mikemills drama
638449,The Last Letter from Your Lover,a pair of interwoven stories set in the past and present follow an ambitious journalist determined to solve the mystery of a forbidden love affair at the center of a trove of secret love letters from 1965. shailenewoodley joealwyn wendynottingham augustinefrizzell drama romance
631060,Things Heard & Seen,"an artist relocates to the hudson valley and begins to suspect that her marriage has a sinister darkness, one that rivals her new home's history. amandaseyfried jamesnorton nataliadyer sharispringerberman,robertpulcini drama horror mystery"
768744,Boku no Hero Academia: World Heroes Mission,"when a cult of terrorists ruins a city by releasing a toxin that causes people's abilities to spiral out of control, japan's greatest heroes spread around the world in an attempt to track down the mastermind and put him to justice. robbiedaymond tetsuinada yûkikaji kenjinagasaki animation action adventure"
776506,The Blazing World,"decades after the accidental drowning of her twin sister, a self-destructive young woman returns to her family home, finding herself drawn to an alternate dimension where her sister may still be alive. carlsonyoung udokier dermotmulroney carlsonyoung adventure comedy fantasy"
802226,Bingo Hell,"in the barrio of oak springs live a strong and stubborn group of elderly friends who refuse to be gentrified. their leader, lupita, keeps them together as a community, a family. but little ...                see full summary » adrianabarraza l.scottcaldwell joshuacalebjohnson gigisaulguerrero comedy fantasy horror"
624899,Everybody's Talking About Jamie,"feature film adaptation of the musical about a teenager from sheffield, england who wants to be a drag queen. maxharwood laurenpatel sarahlancashire jonathanbutterell,dangillespiesells,tommacrae biography comedy drama"
767504,Black as Night,"a teenage girl with self-esteem issues finds confidence in the most unlikely way, by spending her summer battling vampires that prey on new orleans' disenfranchised with the help of her ...                see full summary » asjhacooper fabrizioguido masonbeauchamp maritteleego drama horror thriller"
591275,Fear Street: 1666,the origins of sarah fier's curse are finally revealed as history comes full circle on a night that changes the lives of shadysiders forever. kianamadeira ashleyzukerman gillianjacobs leighjaniak horror mystery
666243,The Witcher: Nightmare of the Wolf,"escaping from poverty to become a witcher, vesemir slays monsters for coin and glory, but when a new menace rises, he must face the demons of his past. theojames marymcdonnell larapulver kwangilhan animation action adventure"
583406,Judas and the Black Messiah,"offered a plea deal by the fbi, william o'neal infiltrates the illinois chapter of the black panther party to gather intelligence on chairman fred hampton. danielkaluuya lakeithstanfield jesseplemons shakaking biography drama history"
632357,The Unholy,"a hearing-impaired girl is visited by the virgin mary and can suddenly hear, speak, and heal the sick. as people flock to witness her miracles, terrifying events unfold. are they the work of the virgin mary or something much more sinister? jeffreydeanmorgan cricketbrown williamsadler evanspiliotopoulos drama horror mystery"
681887,Cosmic Sin,seven rogue soldiers launch a preemptive strike against a newly discovered alien civilization in the hopes of ending an interstellar war before it starts. frankgrillo brucewillis brandonthomaslee edwarddrake action adventure sciencefiction
760883,Blood Red Sky,a woman with a mysterious illness is forced into action when a group of terrorists attempt to hijack a transatlantic overnight flight. peribaumeister carlantonkoch alexanderscheer peterthorwarth action horror thriller
592863,Respect,"following the rise of aretha franklin's career from a child singing in her father's church's choir to her international superstardom, respect is the remarkable true story of the music icon's journey to find her voice. jenniferhudson forestwhitaker marlonwayans liesltommy biography drama music"
794819,Rashmi Rocket,"this zee5 original film narrates the inspiring story of a small-town girl, who overcomes all societal barriers to become a national-level athlete, but her glory is hindered when she is asked to undergo a gender test. taapseepannu priyanshupainyuli supriyapathak akarshkhurana drama sport"
774021,Demonic,a young woman unleashes terrifying demons when supernatural forces at the root of a decades-old rift between mother and daughter are ruthlessly revealed. carlypope chriswilliammartin michaeljrogers neillblomkamp drama horror sciencefiction
357096,Vengeance Is Mine,"harry, a broken man struggling to come to terms with the murder of his wife and daughter. when he discovers the whereabouts of the killers he awakens from his grief and filled with vengeance, seeks to destroy those who destroyed his life. mattbainbridge philipbulcock clintclarke hadihajaig action thriller"
634528,The Marksman,a rancher on the arizona border becomes the unlikely defender of a young mexican boy desperately fleeing the cartel assassins who've pursued him into the u.s. katherynwinnick liamneeson teresaruiz robertlorenz action drama thriller
693113,Midnight in the Switchgrass,an fbi agent and florida state officer team up to investigate a string of unsolved murder cases. emilehirsch meganfox brucewillis randallemmett action crime thriller
760873,Tides,"set in the distant future, a female astronaut, shipwrecked on the long-decimated earth, must decide the fate of the wasteland's remaining populace. noraarnezeder iainglen sarah-sofieboussnina timfehlbaum sciencefiction thriller"
717728,Jeepers Creepers: Reborn,"forced to travel with her boyfriend, laine, she begins to experience premonitions associated with the urban myth of the creeper. laine believes that something supernatural has been summoned - and that she is at the center of it all. gabrielfreilich timovuorensola horror mystery thriller"
